the_geom,temp,the_geom_webmercator,narrative,nearest_city,equipment_damage,minute,rr_employees_killed,year,highest_speed_reported,passengers_injured,hour,tons,states,county,railroad,date,cartodb_id,others_injured,state,subdivision,cause,cause_subcategory,train_speed,weather,total_damage,accident_type,passengers_killed,visibility,day,rr_employees_injured,am_pm,month,image,zip_code
0101000020E6100000D4B66114041E55C0C05DF6EB4E4D4040,65,0101000020110F0000B7A09BBE54EF61C103952A7993514D41,MARTIN MARIETTA CREW WAS SHOVING THEIR TRAIN NORTH ON TRACK #2 AND DID NOT PROPERLY LINE THE CROSSOV ER (BETWEEN TRACK 1 AND 2) SWITCH CAUSING THEM TO SHOVE THEIR TRAIN FROM TRACK #2 TO TRACK #1 LETTIN G THE BOTTOM CAR (CSXT 966333) ON THEIR TRAIN STRIKE CARS HZGX 8789 AND HZGX 9495 IN TRACK #1 DERAIL ING ALL 3 CARS.    ,JUNCTION CITY,0,55,0,2011,5,0,9,3500,31,TALBOT,CSX,2011-12-28 00:00:00+00,541,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,0,Clear,25710,Other,0,Day,28,0,AM,11-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,50,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"213P411 SHOVING SOUTH ON OLD WAY INTO FT06 WITH 3 UNITS, 5 LOADS, 01 EMPTY, 624 TONS, DERAILED 1ST, 2ND AND 4TH HEAD CARS AND DAMAGED TRAILER UPSZ 870709. RAILROAD VERIFIED THE FRA TRACK CLASS AND SPE ED.  FAILURE TO PROTECT THE SHOVE MOVE RESULTED IN AN OVERSPEED CONDITION DURING COUPLING.     ",ATLANTA,16910,8,0,2011,11,0,10,624,31,FULTON,NS,2011-04-12 00:00:00+00,6642,0,Georgia,,Train operation - Human Factors,General Switching Rules,11,Clear,20110,Derailment,0,Dark,12,0,PM,11-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008D5DA27A6B7E54C03BE3FBE252BD4040,55,0101000020110F0000A9CB8938C96761C15F6AC0B88E344E41,"GN04 PERFORMING REGULAR SWITCHING OPERATION INTO NY06 WITH 01 UNIT, 15 LOADS, 10 EMPTIES, 2133 TONS, DERAILED EEC 704 AND NS 454312, RESULTING IN DAMAGE OF 2 EMPTY CARS IN ADJACENT TRACK.      ",AUGUSTA,7600,35,0,2010,3,0,4,2133,31,RICHMOND,NS,2010-11-10 00:00:00+00,1017,0,Georgia,,Train operation - Human Factors,General Switching Rules,3,Clear,9700,Derailment,0,Day,10,0,PM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F4D555815A2B55C0B1169F0260084140,95,0101000020110F00001533079EA8FA61C13BD82B88EBCD4E41,A TRACTOR TRAILER WAS ATTEMPTING TO MOVE OVER CROSSING WHEN THE TRAILER BECAME LODGED ON THE PAVEMEN T. THE CROSSING GATES ACTIVATED AND THE DRIVER DISCONNECTED FROM THE TRAILER. N38615 THEN STRUCK THE TRAILER. NO INJURIES INVOLVED. CROSSING GATE WAS DAMAGED. PROTECTION ALSO AT CROSSING: ADVANCE WARN ING AND PAVEMENT MARKINGS.    ,ACWORTH,3551,0,0,2010,44,0,1,2500,31,BARTOW,CSX,2010-08-23 00:00:00+00,5378,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,44,Clear,21415,Hwy-rail crossing,0,Day,23,0,PM,10-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000008AC91B60E6B354C0D789CBF10A784040,61,0101000020110F0000DEC748E7349561C1B70D73AFE7A74D41,"TRAIN 373G526 PULLING WEST ON NS OWNED AND MAINTAINED TRACK WITH 2 UNITS, 45 LOADS, 99 EMPTIES, AND 8820 TONS, DERAILED FPBX 647, FPBX 774, FPBX 531, TTZX 865369 AND NS 120127, THE 70TH THROUGH 74TH H EAD CARS RESPECTIVELY.     ",TENNILLE,13300,10,0,2012,6,0,10,5110,31,WASHINGTON,NS,2012-01-26 00:00:00+00,9763,0,Georgia,GEORGIA,"Rack, Roadbed and Structures",Track Geometry,6,Rain,21100,Derailment,0,Dark,26,0,PM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000BF620D17B9D654C054FEB5BC72314040,74,0101000020110F00004809632CC8B261C110784AED77194D41,"TRAIN 394G905 TRAVELING NORTH ON NS OWNED AND MAINTAINED TRACK WITH 1 UNIT, 9 LOADS, 34 EMPTIES, 220 1 TONS, DERAILED R&L 1 WHEEL OF LEAD ENG NS 2651 AFTER STRIKING DOWNED TREE.      ",COCHRAN,1353,45,0,2013,42,0,9,2201,31,BLECKLEY,NS,2013-07-05 00:00:00+00,10269,0,Georgia,GEORGIA,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,42,Cloudy,12962,Derailment,0,Dark,5,0,PM,13-Jul,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,60,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,THE RCO FOREMAN ON Y19004 WAS COUPLED TO TRACK R02 AND WAS INTENDING TO PREPARE THE TRACK TO BE HUMP ED. HE RELEASED THE HANDBRAKES ON THE NORTH END OF R03 INSTEAD OF R02. WHEN HE RELEASED THE BRAKES I N R03 THE CUT ROLLED OUT OF THE NORTH END OF THE TRACK AND SIDESWIPED Y79504 THAT WAS HUMPING OUT OF TRACK R01.    ,ATLANTA,148533,20,0,2012,4,0,10,0,31,FULTON,CSX,2012-12-04 00:00:00+00,6168,0,Georgia,ATLANTA TERMINAL,Train operation - Human Factors,General Switching Rules,4,Clear,210883,Other,0,Day,4,0,AM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000006117450F7C3555C08884EFFD0D9E4040,55,0101000020110F0000978EEA52430362C133DB31D1F7F44D41,TRACTOR-TRAILER GOT STUCK ON CROSSING AND WAS STRUCK BY Q61112. NO INJURIES TO CREW OR TRUCK DRIVER REPORTED. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.      ,GRANTVILLE,7682,30,0,2011,45,0,6,3146,31,COWETA,CSX,2011-10-12 00:00:00+00,1704,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,45,Cloudy,77867,Hwy-rail crossing,0,Dawn,12,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"WHILE SHOVING BACK ON TRACK 7 RAIL BROKE DERAILING AGR 6257, GMRC 78260, AGR 78768, AND OAR 61229 AN D THEN SIDESWIPING CEFX 32131 AND ZUBX 526202 IN TRACK 6.      ",ATLANTA,62968,0,0,2012,7,0,4,0,31,FULTON,CSX,2012-12-10 00:00:00+00,6411,0,Georgia,ATLANTA TERMINAL,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",7,Rain,64653,Derailment,0,Day,10,0,PM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000001ADB6B41EFDD54C065A71FD445CC4040,60,0101000020110F0000EEF2501FE8B861C1626B587805534E41,Q19817 WAS TRAVELING ON THE MAINLINE WHEN LOADED LOG TRUCK PULLED IN FRONT OF THE TRAIN AT THE ROAD CROSSING AND WAS STRUCK. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.      ,MADISON,19294,31,0,2011,35,0,9,4715,31,MORGAN,CSX,2011-11-18 00:00:00+00,4351,1,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,35,Clear,19294,Hwy-rail crossing,0,Day,18,2,AM,11-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,85,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,Q45729 DERAILED WHILE DEPARTING RICE.       ,WAYCROSS,147460,0,0,2013,9,0,11,9683,31,WARE,CSX,2013-05-29 00:00:00+00,6105,0,Georgia,JESUP,Train operation - Human Factors,Train Handling / Train Make-Up,9,Clear,147960,Derailment,0,Day,29,0,AM,13-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000753A90F5D4F454C0ED7DAA0A0D264140,64,0101000020110F0000475E17785ACC61C10EEFB45BDA0A4F41,THE CREW WAS SHOVING 42 CARS INTO PILGRIMS PRIDE WHEN 7 CARS DERAILED ACCOUNT FAILURE TO ALLOW AIR B RAKES TO FULLY RELEASE BEFORE PROCEEDING AND IMPROPER TRAIN MAKEUP.      ,GAINESVILLE,26139,31,0,2010,1,0,1,3900,31,HALL,CSX,2010-04-26 00:00:00+00,4919,0,Georgia,,Train operation - Human Factors,Train Handling / Train Make-Up,1,Clear,26189,Derailment,0,Day,26,0,PM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000048F8DEDFA05655C032AA0CE36E204140,48,0101000020110F0000FABBD47A691F62C16F19C1214EFF4E41,CONTRACTOR REPAIRING SOU 524773 CAUGHT LANDING (RECYCLED PAPER) ON FIRE DAMAGING THE RAILCAR AND CAU SING LANDING DAMAGE.      ,COOSA,16000,30,0,2012,0,0,9,0,31,FLOYD,NS,2012-03-08 00:00:00+00,1262,0,Georgia,GEORGIA,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,0,Clear,16000,Other,0,Day,8,0,AM,12-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,85,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"Y19708 ONE MAN REMOTE CONTROL HUMP JOB COUPLED TO EAST END OF TRACK R04 IN PREPARATION TO HUMP CUT O F CARS, AFTER COUPLING, STRETCHING SLACK AND RELEASING HANDBRAKES, RCO WAS TRANSPORTED TO WEST END O F TRACK DRIVING ADJACENT TO R04 AND OBSERVING NO SEPARATION IN CUT OF CARS. BECAUSE TRACK WAS FULL A ND PROXIMITY OF HEAD END TO EAST END OF TRACK, MOVEMENT WAS SHOVED WEST APPROXIMATELY TWO CAR LENGTH S AND STOPPED IN AN EFFORT TO OBSERVE SLACK RUN OUT AND CUT SOLID. MOVEMENT STOPPED BUT SLACK DID NO T RUN OUT. RCO AGAIN TRIED TO SHOVE WEST TO OBSERVE SLACK RUN OUT AND AGAIN MOVEMENT STOPPED BUT SLA CK DID NOT RUN OUT. RCO THEN PULLED AHEAD IN AN ATTEMPT TO STRETCH SLACK FOULING EAST END OF TRACK R 04 SIDESWIPING INBOUND Q60407 PULLING INTO TRACK R06. INVESTIGATION FOUND A SIX CAR SEPARATION IN MI",WAYCROSS,169800,30,0,2010,8,0,10,6686,31,WARE,CSX,2010-05-08 00:00:00+00,9632,0,Georgia,,Train operation - Human Factors,General Switching Rules,8,Clear,180800,Side collision,0,Day,8,0,AM,10-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,12,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"GA41 CREW ON 347G128 TRAIN PULLING SOUTH ON NS OWNED AND MAINTAINED TRACK WITH 4 UNITS, 70 LOADS, 7 EMPTIES, 9888 TONS, DERAILED TTX 942698, 18HC.      ",ATLANTA,6000,10,0,2014,5,0,8,9888,31,FULTON,NS,2014-01-29 00:00:00+00,2226,0,Georgia,GEORGIA,Train operation - Human Factors,Train Handling / Train Make-Up,5,Clear,31300,Derailment,0,Day,29,0,AM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000015FF7744854954C06005F86EF30E4040,58,0101000020110F000038ECF8D0DB3A61C1A0213C602ED44C41,AMTRAK ENGINE DERAILED WHEN THE RAIL SPREAD DUE TO HEAVY RAINS IN THE AREA.       ,GARDEN CITY,0,55,0,2012,3,0,9,0,31,CHATHAM,GIMY,2012-10-08 00:00:00+00,9787,0,Georgia,SAVANNAH,"Rack, Roadbed and Structures",Roadbed,0,Clear,51000,Derailment,0,Dark,8,0,PM,12-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,40,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"THE Y29018 STARTS HUMPING A CUT OF CARS. THE YARDMASTER HUMPS TWO SINGLE CAR CUTS INTO C29. THE LAST CAR IN THE TRACK WAS NOKL 725237. HE THEN HUMPS TTZX 85726 INTO C29 AND IT BYPASSES NOKL 725237 RES ULTING IN A DERAILMENT. NEXT THE YARDMASTER HUMPED 2 MORE SINGLE CAR CUTS INTO C29 FOLLOWING THE TTZ X 85726. THE Y29018 STARTS HUMPING A CUT OF CARS. THE YARDMASTER HUMPS TWO SINGLE CAR CUTS INTO C29. THE LAST CAR IN THE TRACK WAS NOKL 725237. HE THEN HUMPS TTZX 85726 INTO C29 AND IT BYPASSES NOKL 7 25237 RESULTING IN A DERAILMENT. NEXT THE YARDMASTER HUMPED 2 MORE SINGLE CAR CUTS INTO C29 FOLLOWIN G THE TTZX 85726. THE LAST CAR, TTZX 865549, WAS HUMPED INTO C29 AND WAS FOULING THE LEAD DUE TO THE CARS AHEAD BEING DERAILED FROM A BYPASS COUPLER. THE YARDMASTER THEN ATTEMPTS TO HUMP CRGX 8274 TO",ATLANTA,23500,36,0,2014,4,0,8,0,31,FULTON,CSX,2014-01-18 00:00:00+00,8450,0,Georgia,ATLANTA TERMINAL,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,4,Clear,23700,Derailment,0,Dark,18,0,PM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,72,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,MCEX 350058 PRODUCED SEVER OVER SPEED DUE TO CONTAMINATION ON WHEEL SET WHEN HUMPED INTO TRACK B34. MCEX 350058 COUPLED TO CRDX 14233 WHEN HUMPED INTO TRACK B34 WITH EXCESSIVED SPEED CAUSING DAMAGE TO CRDX 14233.     ,WAYCROSS,50362,10,0,2011,18,0,3,0,31,WARE,CSX,2011-10-07 00:00:00+00,1710,0,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,18,Clear,50362,Other,0,Dark,7,0,AM,11-Oct,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,84,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,NDYX 821732 WAS HUMPED AT 20:12. THE REQUESTED SPEED AT THE MASTER WAS 9.00 AND IT LEFT THE MASTER A T 8.99. SHPX 207109 WAS HUMPED 23 SECONDS LATER. THE REQUESTED SPEED AT THE MASTER WAS 9.00 AND THE EXIT SPEED WAS 9.00. NDYX 821732 HAD A REQUESTED SPEED IN THE GROUP OF 8.10 AND EXITED AT 7.60 A -0. 50 SLOWER THAN REQUESTED. SHPX 207109 WAS REQUESTED AT 8.50 AND EXITED AT 8.49. -0.01 SLOWER THAN RE QESTED. SHPX 207109 OVERTOOK THE NDYX 821732 AT THE C23 SWITCH. SHPX 207109 SIDESWIPED THE NDYX 8217 32  ,ATLANTA,10179,12,0,2010,9,0,8,0,31,FULTON,CSX,2010-06-19 00:00:00+00,1269,0,Georgia,,Signal and Communication,Signal and Communication,9,Cloudy,10670,Other,0,Dusk,19,0,PM,10-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000378AAC35942855C0C9AD49B725E84040,69,0101000020110F00006E9EF15C4DF861C177C1A6A2EF8B4E41,"TRAIN 19 OPERATING WITH LOCOMOTIVES E/5-E/93 AND 9 CARS STRUCK A TRACTOR-TRAILER TRUCK AT MP650.45, SPRING ST CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $11,907.00.      ",AUSTELL,11907,11,0,2012,30,0,9,0,31,DOUGLAS,ATK,2012-04-13 00:00:00+00,1295,0,Georgia,EAST END,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,30,Clear,15121,Hwy-rail crossing,0,Day,13,0,AM,12-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,40,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"THE Y29018 STARTS HUMPING A CUT OF CARS. THE YARDMASTER HUMPS TWO SINGLE CAR CUTS INTO C29. THE LAST CAR IN THE TRACK WAS NOKL 725237. HE THEN HUMPS TTZX 85726 INTO C29 AND IT BYPASSES NOKL 725237 RES ULTING IN A DERAILMENT. NEXT THE YARDMASTER HUMPED 2 MORE SINGLE CAR CUTS INTO C29 FOLLOWING THE TTZ X 85726. THE LAST CAR, TTZX 865549, WAS HUMPED INTO C29 AND WAS FOULING THE LEAD DUE TO THE CARS AHE AD BEING DERAILED FROM A BYPASS COUPLER. THE YARDMASTER THEN ATTEMPTS TO HUMP CRGX 8274 TO TRACK C32 . SEVEN SECONDS LATER HE OVERRIDES THE STALL THINKING THE CARS IN C29 WERE IN THE CLEAR AND SIDESWIP ES TTZX 865549 THAT IS OUT OF THE FOUL IN C29. ",ATLANTA,0,36,0,2014,4,0,8,0,31,FULTON,CSX,2014-01-18 00:00:00+00,5503,0,Georgia,ATLANTA TERMINAL,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,0,Clear,23700,Derailment,0,Dark,18,0,PM,14-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,75,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"DURING NORMAL HUMPING OPERATIONS, Y15001 HUMPING WHEN A CAR CUT TARGETED TO TRACK B47, DERAILED AT T HE 33-64 SWITCH AND WERE STRUCK BY THE THREE SINGLE CARS OVERSPEED, ALSO BEING HUMPED AFTER IT. 33-6 4 SWITCH FOUND TO HAVE BALLAST OBSTRUCTING SWITCH POINT HOWEVER SWITCH DID NOT RETURN TO NORMAL POSI TION WHEN OBSTRUCTED.    ",WAYCROSS,9500,28,0,2010,12,0,11,0,31,WARE,CSX,2010-04-01 00:00:00+00,1926,0,Georgia,,Signal and Communication,Signal and Communication,12,Clear,143353,Derailment,0,Day,1,0,AM,10-Apr,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,36,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,WHILE HUMPING IN AUTOMATIC PRO YARD A THREE CAR CUT OF EMPTY CARS CAUGHT UP TO A TWO CAR CUT OF EMPT Y CARS AT C17/C19 SWITCH RESULTING IN DERAILMENT OF UTLX 208299 AND DAMAGE TO DMIX 190071.      ,ATLANTA,11722,57,0,2011,8,0,10,0,31,FULTON,CSX,2011-02-10 00:00:00+00,6919,0,Georgia,,Signal and Communication,Signal and Communication,5,Clear,43451,Other,0,Day,10,0,AM,11-Feb,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,77,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,DURING NORMAL AUTOMATED HUMP OPERATIONS ATW 921382 WAS HUMPED INTO TRACK C38 AND WAS FOULING TRACK C 39. THE PRO YARD LINED THE SWITCH FOR THE AEX 1330 INTO C39 CAUSING A SIDESWIPE AND DAMAGE TO BOTH C ARS.     ,ATLANTA,7852,54,0,2013,9,0,7,0,31,FULTON,CSX,2013-06-18 00:00:00+00,7795,0,Georgia,ATLANTA TERMINAL,Signal and Communication,Signal and Communication,9,Cloudy,18064,Other,0,Day,18,0,PM,13-Jun,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000DFA46950343F55C0D9D0CDFE403B4040,40,0101000020110F00005A816499840B62C176917163332D4D41,TRAIN 620 STRUCK VEHICLE THAT WAS STOPPED OVER CROSSING.       ,COLUMBUS,30,45,0,2010,36,0,10,0,31,MUSCOGEE,NS,2010-11-20 00:00:00+00,9002,1,Georgia,,Miscellaneous Causes Not Otherwise Listed,Loading Procedures,36,Clear,49331,Hwy-rail crossing,0,Dark,20,0,PM,10-Nov,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E61000004354E1CFF09654C0F8E0B54B1B363F40,90,0101000020110F000073E6CD8F9C7C61C116324E01E2EC4B41,"Y29617 ONE MAN REMOTE CONTROL HUMP JOB PULLED 17 CARS FROM TRACK B64 TOWARD HUMP CREST TO DISMOUNT F ROM REAR CAR AND SHOVE BACK TO GET ON HEAD END TO RE HUMP CARS WHEN FIRST CAR IN CONSIST, FLCX 98143 DERAILED DURING THE FORWARD MOVEMENT BETWEEN GROUP 8 RETARDER AND SOUTH MASTER RETARDER ACCOUNT DEF ECTIVE BOTTOM OUTLET DOOR FELL FROM FLCX 98143. Y29617 THEN MADE A REVERSE MOVEMENT TOWARD TRACK B64 TO GET ON HEAD WHEN DERAILED CAR REACHED GROUP 8 RETARDER IT CAUSED CSXT 1061 HUMP MATE TO DERAIL A T GROUP 8 RETARDER.  ",WAYCROSS,67190,10,0,2010,8,0,5,0,31,PIERCE,CSX,2010-08-17 00:00:00+00,1865,0,Georgia,,Mechanical and Electrical Failures,Doors,8,Clear,112390,Derailment,0,Day,17,0,PM,10-Aug,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,75,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Q61610 FAILED TO PROPERLY SECURE HANDBRAKE ON CAR THAT WAS BEING SET OUT TO L05. CAR ROLLED OUT THE NORTH END OF L05 INTO TRACK D01.      ,ATLANTA,88952,50,0,2013,4,0,10,0,31,FULTON,CSX,2013-05-10 00:00:00+00,8607,0,Georgia,ATLANTA TERMINAL,Train operation - Human Factors,"Brakes, Use of",0,Clear,99974,Other,0,Day,10,0,AM,13-May,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000637FD93D795255C01DAD6A4947DF4040,32,0101000020110F0000258CD422E21B62C141E818D4CF794E41,"SECOND LEAD TAMPER, #ET807SJ4, MOVING EAST STRUCK THE REAR END OF SECOND LEAD TAMPER #ET400016.       ",TALLAPOOSA,39360,41,0,2010,6,0,9,0,31,HARALSON,NS,2010-12-06 00:00:00+00,4340,0,Georgia,,Train operation - Human Factors,Miscellaneous,6,Clear,47360,Other,0,Day,6,0,AM,10-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,65,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,"WHILE SHOVING BACK ON TRACK 7 RAIL BROKE DERAILING AGR 6257, GMRC 78260, AGR 78768, AND OAR 61229 AN D THEN SIDESWIPING CEFX 32131 AND ZUBX 526202 IN TRACK 6.      ",ATLANTA,935,0,0,2012,7,0,4,0,31,FULTON,CSX,2012-12-10 00:00:00+00,2322,0,Georgia,ATLANTA TERMINAL,"Rack, Roadbed and Structures","Rail, Joint Bar and Rail Anchoring",0,Rain,64653,Derailment,0,Day,10,0,PM,12-Dec,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000E5B67D8FFAD154C011381268B0D53E40,57,0101000020110F00002A494EACC0AE61C149EF24AA538D4B41,G28611 WAS SHOVING THE MAIN TRACK IN ARCHER DANIELS MIDLAND WITH CARS WHEN THE AIR WENT DOWN. UPON I NSPECTION THE CARS STREAMLINED IN THE CURVE DERAILING 15 CARS.      ,VALDOSTA,29386,45,0,2012,3,0,5,7000,31,LOWNDES,CSX,2012-01-14 00:00:00+00,5694,0,Georgia,THOMASVILLE,Train operation - Human Factors,Train Handling / Train Make-Up,3,Clear,29386,Derailment,0,Dusk,14,0,PM,12-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E610000060E5D022DB1155C0E2CB441152F34040,50,0101000020110F0000F486AAEB00E561C1979B9359CAA24E41,"LOCAL P72P404 PULLING NORTH OUT OF UNIVAR INDUSTRY TRACK WITH 2 LOADS DERAILED CAR UTLX 630679, ALL WHEELS, AND DAMAGED GATX 209658.  CAR UTLX 630679 WAS DAMAGED AND RELEASED APPROXIMATELY 10 GALLONS OF SODIUM HYDROXIDE SOLUTION.     ",DORAVILLE,24420,5,0,2011,5,0,12,260,31,DE KALB,NS,2011-01-04 00:00:00+00,3742,0,Georgia,,"Rack, Roadbed and Structures",Track Geometry,5,Clear,24420,Derailment,0,Day,4,0,PM,11-Jan,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
0101000020E6100000F50A0BEE071955C0581EA4A7C8DF4040,40,0101000020110F0000F1E500E918EB61C1E873151AD87A4E41,Y39412 RC FOREMAN FAILED TO PROTECT HIS HEAD END AND HIT THE SIDE OF Y39212 ON THE EAST TAIL TRACK.       ,ATLANTA,1800,20,0,2011,7,0,3,0,31,FULTON,CSX,2011-03-13 00:00:00+00,5250,0,Georgia,,Train operation - Human Factors,General Switching Rules,7,Clear,10626,Other,0,Dark,13,0,AM,11-Mar,http://www.eurail.com/sites/eurail.com/files/styles/asset_image_responsive_common_big_image/public/tgv_high-speed_train_france.jpg,00601
